idENT_MEN,DEP,PONDV1_x,NIVIE10,V2_OLDMTCH_E,V2_OLDMTCH_C,emission_co2,emission_co2_equi
73174811000,31,564.98022108,0.10000000000000009,0.4,0.4,0.5,0.012591010744732727
73175711000,31,2653.2221695,0.8,0.4,0.4,0.5,0.00854041426483809
73176301000,31,2135.6107516,0.10000000000000009,0.4,0.4,0.7,0.03682334129630506
73176501000,31,2397.3426978,0.30000000000000004,0.4,0.4,0.0,0.0
73178001000,31,694.53777848,0.20000000000000007,0.4,0.4,0.5,0.007117011887365075
73178812000,31,990.33596297,0.20000000000000007,0.4,0.4,0.7,0.0296043449748617
73179001000,31,1016.312965,0.7000000000000001,0.4,0.4,0.7,0.023510071158387533
73179902000,31,1319.1166823,1.0,0.4,0.4,0.7,0.02532952351605414
73180311000,31,1229.0427132,0.5000000000000001,0.4,0.4,0.7,0.029427436393661476
73182301000,31,468.69063842,0.10000000000000009,0.4,0.4,0.5,0.01323294957518869
73182603000,31,2416.2349231,0.30000000000000004,0.4,0.4,0.7,0.026844899585610028
73185001000,31,1096.3759036,0.20000000000000007,0.4,0.4,0.7,0.02891485511992752
73185302000,31,1407.1492806,0.10000000000000009,0.4,0.4,0.7,0.02972783686244576
73185602000,31,1053.4038479,0.5000000000000001,0.4,0.4,1.0,0.08721757291906589
73185801000,31,774.6401487,0.20000000000000007,0.4,0.4,1.0,0.06902868038477225
73186002000,31,1325.2531557,0.30000000000000004,0.4,0.4,0.7,0.01741024450846279
73186102000,31,1017.9944158,0.30000000000000004,0.4,0.4,0.7,0.024208555039333224
73186801000,31,1038.5778748,0.10000000000000009,0.4,0.4,0.0,0.0
73187002000,31,955.77170462,0.10000000000000009,0.4,0.4,0.7,0.029426419677677573
74001201000,19,857.2869242,0.30000000000000004,0.4,0.4,0.7,0.027109480368191965
74001601000,19,613.28487096,0.40000000000000013,0.4,0.4,0.0,0.0
74002911000,19,1080.8698974,0.6000000000000001,0.4,0.4,0.7,0.021139011274989218
74003511000,19,778.4507017,0.30000000000000004,0.4,0.4,1.0,0.0676698785767384
74004511000,19,695.72995033,0.5000000000000001,0.4,0.4,0.7,0.019112930945823507
74004701000,19,1152.2145824,0.5000000000000001,0.4,0.4,0.5,0.013472034249251053
74005411000,19,642.19971859,0.9000000000000001,0.4,0.4,0.5,0.010559533999960114
74006211000,19,1165.4870974,0.5000000000000001,0.4,0.4,0.7,0.01914773391604194
74006901000,19,2186.1290174,0.10000000000000009,0.4,0.4,0.7,0.032378493641419134
74007001000,19,801.75762815,0.9000000000000001,0.4,0.4,0.0,0.0
74007201000,19,1073.1986354,0.20000000000000007,0.4,0.4,1.0,0.05732713970811648
74007401000,19,779.37659314,1.0,0.4,0.4,1.0,0.056226818386761114
74007801000,19,3631.6836688,1.0,0.4,0.4,0.5,0.005146147057017824
74007901000,19,1040.5489281,0.10000000000000009,0.4,0.4,1.0,0.06008181435313596
74008401000,19,2173.2956794,0.40000000000000013,0.4,0.4,1.0,0.05701250521555747
74008501000,19,929.12312061,0.10000000000000009,0.4,0.4,1.0,0.07951250814839204
74009001000,19,1000.6343654,0.10000000000000009,0.6,0.6,1.0,0.06048255686863991
74009101000,19,1295.1458202,0.9000000000000001,0.4,0.4,0.7,0.031435450461882335
74009201000,19,916.33695002,0.20000000000000007,0.4,0.4,0.0,0.0
74010301000,19,873.36029747,0.30000000000000004,0.4,0.4,0.7,0.02255537484949671
74010801000,19,582.77330673,0.8,0.4,0.4,1.0,0.05035262447634239
74012611000,19,692.78851487,0.5000000000000001,0.4,0.4,1.0,0.05479019870149727
